student_id,name,major,semester,GPA,courses_taken,courses_gpa,required_major_courses_completed,credits_completed,current_courses,lab_interest_keywords,preferred_research_area,prior_project_experience,weekly_study_hours,attendance_rate,sleeps_hours_per_day,stress_level,assignment_completion_rate,class_participation
22400861,Lee Myungsoo,Electrical Engineering,6,4.05,ECE10020;ECE10005;ECE20057;ECE20065;ECE20010;ECE20022;ECE20016;ECE20010;ECE30054;ECE30070;ECE30039,4.38;4.38;3.63;3.25;4.04;3.88;2.98;3.63;4.38;3.78;3.87,ECE10020;ECE20065,33,ECE30018;ECE30052;ECE30087;ECE30086,Integrated Circuits;Computer Vision;Medical Imaging;Game Development,Autonomous Systems,yes,24,80%,6,3,85%,93%
22000862,Hwang Youngjae,AI - Computer Science and Engineering,2,2.87,,,,0,ECE10002;ECE10020,Human-Computer Interaction;Medical Imaging;Wireless Communication,Mobile Development,yes,33,83%,6,7,96%,94%
22000863,Gu Jaehyun,AI - Computer Science and Engineering,3,3.65,ECE10005;ECE10020,4.06;3.11,ECE10020,6,ECE20064;ECE20065,Mobile Computing;Robotics;Embedded Systems;Web Development,Mobile Computing,yes,34,83%,8,8,75%,79%
22400864,Ha Hana,AI - Computer Science and Engineering,5,3.29,ECE10020;ECE10002;ECE20025;ECE20010;ECE20065;ECE20021;ECE20042;ECE20009,3.7;2.78;3.61;3.18;4.38;2.61;3.21;3.81,ECE10020;ECE20010;ECE20021,24,ECE30021;ECE30011,Sensor Technology;Security;Mobile Development;Human-Computer Interaction,Deep Learning,no,22,100%,5,10,77%,80%
22100865,Oh Hana,AI - Computer Science and Engineering,6,3.12,ECE10002;ECE10020;ECE20057;ECE20025;ECE20016;ECE20065;ECE20021;ECE20009;ECE20063;ECE30002;ECE30008,4.06;3.66;3.73;2.73;2.64;4.47;3.81;3.28;2.97;2.97;2.7,ECE10020;ECE20021;ECE30008,33,ECE30078;ECE30040,Computer Networks;Sensor Technology,Security,yes,19,97%,7,3,83%,89%
21900866,Ha Suhyun,AI - Computer Science and Engineering,3,3.33,ECE10020;ECE10005,4.06;2.73,ECE10020,6,ECE20064;ECE20025,Mobile Development;Human-Computer Interaction;Mobile Computing,Web Development,yes,28,97%,3,2,82%,80%
21900867,Nam Yejin,Computer Science and Electrical Engineering,4,3.55,ECE10020;ECE10002;ECE10005;ECE20016;ECE20064,4.3;2.55;2.8;4.13;3.69,ECE10020,15,ECE20042;ECE20063,Mobile Computing;Autonomous Systems,Wireless Communication,yes,31,85%,3,9,100%,98%
22400868,No Yeonjun,Computer Science and Electrical Engineering,6,3.66,ECE10002;ECE10020;ECE20064;ECE20010;ECE20042;ECE20022;ECE20021;ECE30039;ECE30011;ECE30051,4.45;3.6;3.66;2.72;4.29;3.78;4.18;3.16;3.17;2.89,ECE10020;ECE20010;ECE20021,30,ECE30086;ECE30003,Computer Vision;Autonomous Systems;Game Development,Integrated Circuits,no,25,92%,4,8,86%,78%
22300869,Ahn Jaehyun,Electrical Engineering,4,3.53,ECE10005;ECE10002;ECE10020;ECE20057;ECE20065;ECE20064;ECE20010,2.96;4.34;2.79;3.47;4.04;3.3;4.21,ECE10020;ECE20065,21,ECE20021;ECE20061;ECE20006,Mobile Development;Web Development;Embedded Systems;Integrated Circuits,Embedded Systems,no,31,75%,6,9,85%,91%
22300870,Choi Siwoo,Electrical Engineering,3,3.99,ECE10002;ECE10005,3.05;4.34,,6,ECE20010;ECE20057,Medical Imaging;Web Development;Deep Learning,Wireless Communication,no,26,94%,6,4,100%,93%
21900871,Jeon Soobin,Electrical Engineering,2,3.83,,,,0,ECE10020;ECE10002;ECE10005,Autonomous Systems;Sensor Technology,Artificial Intelligence,no,37,87%,9,1,76%,85%
22100872,Han Yeonjun,AI - Computer Science and Engineering,4,3.38,ECE10020;ECE10002;ECE10005;ECE20064;ECE20010,2.87;2.73;3.45;4.3;2.73,ECE10020;ECE20010,15,ECE20026;ECE20063;ECE20006,Autonomous Systems;Human-Computer Interaction;Deep Learning;Mobile Computing,Human-Computer Interaction,yes,7,94%,8,3,89%,94%
22300873,Cho Heejin,Computer Science and Electrical Engineering,4,3.67,ECE10002;ECE10005;ECE10020;ECE20016;ECE20065;ECE20057,4.0;3.66;4.16;2.57;4.14;2.52,ECE10020,18,ECE20063;ECE20009,Web Development;Integrated Circuits;Wireless Communication;Embedded Systems,Wireless Communication,no,28,84%,6,3,96%,91%
21900874,Jung Seojin,Computer Science and Electrical Engineering,5,3.63,ECE10020;ECE10002;ECE10005;ECE20010;ECE20057;ECE20025;ECE20064;ECE20009;ECE20006;ECE20022;ECE20063,2.52;4.23;3.6;3.84;3.12;4.38;3.19;3.74;3.74;2.7;3.43,ECE10020;ECE20010,33,ECE30012;ECE30002;ECE30039;ECE30030,Wireless Communication;Game Development;Computer Networks;Mobile Development,Mobile Development,no,8,84%,8,2,80%,86%
22300875,Hong Jinwoo,Computer Science and Electrical Engineering,6,3.64,ECE10002;ECE10020;ECE20057;ECE20064;ECE20025;ECE20009;ECE20021;ECE20042;ECE20006;ECE30030;ECE30021;ECE30008;ECE30011,3.33;3.71;3.9;3.7;3.11;3.56;2.94;3.23;4.17;3.17;2.86;2.81;3.93,ECE10020;ECE20021;ECE30021;ECE30008,39,ECE30006;ECE30018,Deep Learning;Software Engineering,Mobile Computing,no,18,81%,4,9,91%,82%
21900876,Kang Mingyu,Electrical Engineering,3,2.94,ECE10002;ECE10005;ECE10020,2.71;2.97;3.38,ECE10020,9,ECE20064;ECE20057,Embedded Systems;Web Development;Wireless Communication,Medical Imaging,yes,40,85%,4,4,90%,83%
21900877,Ryu Chaeyoung,Electrical Engineering,4,3.39,ECE10020;ECE10005;ECE10002;ECE20064;ECE20057,2.61;2.88;3.35;3.91;4.32,ECE10020,15,ECE20066;ECE20006;ECE20022;ECE20063,Multimedia Systems;Computer Networks,Computer Networks,yes,28,98%,7,9,93%,93%
22400878,Song Yejin,AI - Computer Science and Engineering,4,3.42,ECE10002;ECE10020;ECE10005;ECE20064;ECE20065;ECE20016,3.71;4.42;4.03;2.59;3.84;2.72,ECE10020,18,ECE20042;ECE20027;ECE20006;ECE20022,Wireless Communication;Game Development;Signal Processing,Computer Networks,no,36,96%,9,2,88%,82%
21900879,Hong Siwoo,Computer Science and Electrical Engineering,2,2.56,,,,0,ECE10002;ECE10005,Robotics;Multimedia Systems;Integrated Circuits;Computer Networks,Integrated Circuits,yes,38,98%,6,4,89%,92%
22300880,Shin Hana,Computer Science,5,3.5,ECE10020;ECE10002;ECE10005;ECE20025;ECE20064;ECE20010;ECE20063;ECE20021;ECE20026,3.4;3.19;2.59;3.79;2.94;2.82;4.42;3.83;4.02,ECE10020;ECE20010;ECE20021;ECE20026,27,ECE30070;ECE30051;ECE30039;ECE30012,Multimedia Systems;Software Engineering,Software Engineering,yes,15,84%,5,9,83%,100%
22300881,Lee Jaehyun,Computer Science and Electrical Engineering,5,3.65,ECE10020;ECE10002;ECE20025;ECE20010;ECE20063;ECE20026;ECE20021;ECE20042,4.4;3.04;4.22;3.47;4.36;2.8;4.26;4.49,ECE10020;ECE20010;ECE20026;ECE20021,24,ECE30039;ECE30070;ECE30012;ECE30030,Signal Processing;Sensor Technology;Autonomous Systems;Wireless Communication,Web Development,yes,10,86%,7,9,95%,95%
22300882,Shin Seungmin,AI - Computer Science and Engineering,2,3.99,,,,0,ECE10020;ECE10005,Integrated Circuits;Software Engineering,Sensor Technology,no,6,85%,7,6,77%,90%
22300883,Hong Taehyun,AI - Computer Science and Engineering,6,3.35,ECE10020;ECE10005;ECE20025;ECE20057;ECE20027;ECE20063;ECE20026;ECE30039;ECE30070;ECE30011,3.23;3.22;2.8;2.6;2.7;4.08;3.39;4.32;2.58;3.39,ECE10020;ECE20026,30,ECE30006;ECE30087,Embedded Systems;Web Development,Integrated Circuits,no,14,97%,7,6,92%,80%
22400884,Yang Hoseok,AI - Computer Science and Engineering,3,3.13,ECE10005;ECE10020,3.56;3.24,ECE10020,6,ECE20025;ECE20064;ECE20057;ECE20065,Web Development;Robotics;Embedded Systems;Artificial Intelligence,Image Processing,no,13,97%,8,10,78%,87%
22000885,Park Areum,Electrical Engineering,5,3.17,ECE10020;ECE10005;ECE10002;ECE20010;ECE20065;ECE20066;ECE20022;ECE20016,2.67;3.47;3.7;3.26;3.77;3.01;4.25;2.67,ECE10020;ECE20065;ECE20066,24,ECE30054;ECE30021;ECE30039;ECE30070,Game Development;Mobile Development;Computer Networks;Autonomous Systems,Image Processing,yes,11,85%,5,4,92%,99%
22400886,Lee Chaeyoung,Computer Science and Electrical Engineering,2,3.82,,,,0,ECE10005;ECE10020,Computer Vision;Mobile Development,Mobile Computing,yes,25,79%,3,5,84%,97%
22000887,Hong Soobin,Computer Science,2,3.89,,,,0,ECE10002;ECE10005,Game Development;Artificial Intelligence;Robotics;Multimedia Systems,Mobile Computing,yes,12,94%,6,4,80%,89%
22200888,Nam Yeonjun,Electrical Engineering,3,3.87,ECE10005;ECE10002,3.77;3.76,,6,ECE20016;ECE20057;ECE20064,Multimedia Systems;Integrated Circuits,Software Engineering,yes,21,81%,3,5,75%,99%
22400889,Kim Kyungsoo,Computer Science and Electrical Engineering,6,3.46,ECE10020;ECE10005;ECE10002;ECE20057;ECE20010;ECE20025;ECE20026;ECE20006;ECE20022;ECE30030;ECE30051,3.14;3.18;3.52;2.54;4.02;4.04;4.23;2.54;4.48;4.18;4.46,ECE10020;ECE20010;ECE20026,33,ECE30078;ECE30040;ECE30003,Sensor Technology;Image Processing,Game Development,yes,28,89%,7,8,89%,82%
22300890,Cho Jiwon,AI - Computer Science and Engineering,3,3.58,ECE10002;ECE10020;ECE10005,3.21;4.2;2.51,ECE10020,9,ECE20010;ECE20065,Computer Vision;Image Processing;Wireless Communication,Embedded Systems,no,19,92%,8,4,89%,82%
22100891,Park Siwoo,Computer Science and Electrical Engineering,2,3.05,,,,0,ECE10002;ECE10005;ECE10020,Mobile Computing;Wireless Communication;Image Processing;Autonomous Systems,Computer Vision,no,11,81%,8,5,77%,79%
21900892,Choi Wonwoo,Computer Science and Electrical Engineering,5,3.42,ECE10002;ECE10005;ECE10020;ECE20064;ECE20025;ECE20010;ECE20022;ECE20021,4.48;2.95;3.63;3.0;3.38;3.22;3.24;4.01,ECE10020;ECE20010;ECE20021,24,ECE30021;ECE30011;ECE30002;ECE30070,Embedded Systems;Deep Learning;Human-Computer Interaction;Computer Networks,Security,no,24,81%,5,10,96%,88%
21900893,Ha Haeun,Computer Science and Electrical Engineering,3,3.74,ECE10005;ECE10002;ECE10020,3.37;3.53;4.34,ECE10020,9,ECE20065;ECE20016;ECE20064,Mobile Computing;Game Development,Embedded Systems,no,11,81%,4,9,78%,98%
22100894,Yoon Kyungsoo,Electrical Engineering,2,3.54,,,,0,ECE10002;ECE10005,Medical Imaging;Web Development;Image Processing;Mobile Computing,Integrated Circuits,no,34,96%,3,3,96%,85%
22400895,Yang Areum,Computer Science,6,3.6,ECE10002;ECE10020;ECE20025;ECE20010;ECE20065;ECE20064;ECE20021;ECE20006;ECE30002;ECE30051;ECE30012;ECE30021,2.73;3.57;3.58;4.36;4.36;2.96;2.52;3.65;4.17;4.36;3.62;3.5,ECE10020;ECE20010;ECE20021;ECE30021,36,ECE30040;ECE30006;ECE30018,Computer Networks;Robotics;Software Engineering;Web Development,Computer Networks,yes,7,93%,3,7,81%,99%
22000896,Yoon Mingyu,Electrical Engineering,2,2.72,,,,0,ECE10002;ECE10020;ECE10005,Computer Vision;Signal Processing;Mobile Development,Web Development,yes,34,89%,9,6,77%,76%
22400897,Kim Yuna,Computer Science and Electrical Engineering,3,3.04,ECE10020;ECE10005;ECE10002,2.8;2.91;3.86,ECE10020,9,ECE20010;ECE20064,Security;Medical Imaging;Multimedia Systems;Sensor Technology,Computer Vision,yes,31,83%,3,1,79%,83%
22400898,Choi Yejin,Computer Science,3,3.71,ECE10020;ECE10002;ECE10005,3.88;4.44;2.98,ECE10020,9,ECE20016;ECE20065,Robotics;Sensor Technology,Software Engineering,yes,27,100%,5,3,88%,75%
22100899,Kwon Sungmin,AI - Computer Science and Engineering,6,3.59,ECE10005;ECE10020;ECE10002;ECE20064;ECE20065;ECE20057;ECE20009;ECE20022;ECE30070;ECE30012;ECE30030,2.54;2.79;3.18;4.34;3.46;3.49;3.06;2.6;3.52;3.64;4.24,ECE10020,33,ECE30006;ECE30086;ECE30040,Wireless Communication;Security;Deep Learning,Robotics,yes,39,89%,9,6,79%,89%
22200900,Kwon Minji,AI - Computer Science and Engineering,6,3.91,ECE10020;ECE10002;ECE20016;ECE20064;ECE20021;ECE20042;ECE20022;ECE20063;ECE30011;ECE30070,4.22;2.9;3.26;2.62;4.42;4.48;4.25;4.44;3.15;3.1,ECE10020;ECE20021,30,ECE30087;ECE30006;ECE30078;ECE30040,Image Processing;Computer Vision,Wireless Communication,no,11,94%,9,10,90%,87%
22200901,Cho Sunghoon,AI - Computer Science and Engineering,3,3.51,ECE10002;ECE10005;ECE10020,4.13;3.68;3.42,ECE10020,9,ECE20025;ECE20064;ECE20065;ECE20016,Wireless Communication;Mobile Development;Integrated Circuits;Medical Imaging,Autonomous Systems,no,37,86%,5,9,95%,88%
22000902,Ryu Jisoo,AI - Computer Science and Engineering,6,3.53,ECE10005;ECE10020;ECE20010;ECE20016;ECE20064;ECE20021;ECE20022;ECE20063;ECE20006;ECE30008;ECE30021;ECE30039,2.6;3.26;3.82;4.18;3.8;3.57;3.91;3.64;4.41;4.01;3.23;2.78,ECE10020;ECE20010;ECE20021;ECE30008;ECE30021,36,ECE30086;ECE30006;ECE30078;ECE30003,Embedded Systems;Image Processing,Sensor Technology,yes,25,79%,3,7,87%,89%
22300903,Hwang Areum,AI - Computer Science and Engineering,6,3.21,ECE10005;ECE10020;ECE10002;ECE20064;ECE20025;ECE20057;ECE20006;ECE20022;ECE30011;ECE30002;ECE30008,2.74;3.6;2.81;2.58;3.84;2.54;4.35;2.63;3.0;3.85;4.21,ECE10020;ECE30008,33,ECE30078;ECE30003;ECE30018;ECE30006,Security;Autonomous Systems;Wireless Communication,Computer Networks,no,32,94%,8,4,76%,86%
22200904,Jung Harin,Electrical Engineering,5,3.33,ECE10005;ECE10002;ECE10020;ECE20065;ECE20016;ECE20057;ECE20021;ECE20061;ECE20006,2.72;3.79;3.46;2.71;2.71;3.45;3.29;3.21;3.03,ECE10020;ECE20065,27,ECE30070;ECE30051;ECE30021;ECE30054,Software Engineering;Image Processing,Robotics,yes,27,92%,6,2,98%,92%
22000905,Jung Dahyun,Electrical Engineering,4,3.14,ECE10002;ECE10020;ECE10005;ECE20016;ECE20057;ECE20064;ECE20010,3.24;3.44;2.64;2.58;2.57;3.04;2.91,ECE10020,21,ECE20053;ECE20021,Artificial Intelligence;Web Development,Wireless Communication,no,35,92%,6,1,89%,93%
22100906,Choi Haeun,Electrical Engineering,4,3.98,ECE10020;ECE10005;ECE20065;ECE20064;ECE20016,4.45;2.8;4.31;3.57;3.63,ECE10020;ECE20065,15,ECE20022;ECE20006;ECE20061,Computer Networks;Image Processing;Medical Imaging,Robotics,yes,35,81%,5,7,84%,92%
22200907,Shin Hana,Computer Science,6,3.69,ECE10020;ECE10002;ECE20064;ECE20065;ECE20016;ECE20006;ECE20027;ECE20026;ECE30030;ECE30002;ECE30011,3.92;3.68;3.38;3.39;3.63;3.25;2.88;2.65;4.31;4.45;4.18,ECE10020;ECE20026,33,ECE30018;ECE30040;ECE30086;ECE30003,Robotics;Signal Processing;Sensor Technology,Computer Vision,yes,8,80%,7,3,100%,83%
22300908,Gu Yeonjun,AI - Computer Science and Engineering,3,3.16,ECE10002;ECE10020,3.93;2.79,ECE10020,6,ECE20065;ECE20025;ECE20057;ECE20016,Software Engineering;Embedded Systems;Image Processing,Multimedia Systems,yes,12,85%,8,3,100%,80%
22300909,Cho Hyunwoo,AI - Computer Science and Engineering,2,2.64,,,,0,ECE10020;ECE10005;ECE10002,Integrated Circuits;Deep Learning;Web Development,Integrated Circuits,no,9,79%,7,7,84%,98%
22200910,Jeon Soyeon,AI - Computer Science and Engineering,2,2.9,,,,0,ECE10005;ECE10002;ECE10020,Robotics;Artificial Intelligence;Human-Computer Interaction,Multimedia Systems,yes,37,93%,3,5,80%,98%
22100911,Oh Sunghoon,Computer Science,6,3.24,ECE10002;ECE10020;ECE10005;ECE20065;ECE20064;ECE20016;ECE20010;ECE20021;ECE20026;ECE20022;ECE20063;ECE30012;ECE30011;ECE30021,4.31;2.75;4.2;3.42;2.58;4.19;3.46;2.88;2.93;3.78;3.34;3.11;2.56;4.47,ECE10020;ECE20010;ECE20021;ECE20026;ECE30021,42,ECE30078;ECE30087;ECE30018;ECE30086,Wireless Communication;Autonomous Systems;Computer Networks;Image Processing,Game Development,no,36,98%,7,8,80%,88%
21900912,Ahn Dahyun,Electrical Engineering,6,3.6,ECE10020;ECE10005;ECE20016;ECE20010;ECE20057;ECE20065;ECE20066;ECE20061;ECE20063;ECE20053;ECE30039;ECE30051;ECE30070;ECE30054,2.98;3.81;3.71;3.86;2.62;3.62;3.19;3.2;3.71;4.01;3.91;3.79;4.33;2.78,ECE10020;ECE20065;ECE20066,42,ECE30087;ECE30040;ECE30018;ECE30078,Wireless Communication;Web Development;Image Processing;Sensor Technology,Deep Learning,yes,8,80%,8,10,85%,87%
22300913,Kang Jinyoung,Electrical Engineering,5,3.25,ECE10002;ECE10005;ECE10020;ECE20016;ECE20065;ECE20064;ECE20057;ECE20006;ECE20021;ECE20061,3.53;3.65;3.72;3.17;3.04;2.53;3.16;3.02;3.6;2.51,ECE10020;ECE20065,30,ECE30083;ECE30039;ECE30063,Embedded Systems;Multimedia Systems;Image Processing,Mobile Computing,no,13,92%,6,1,98%,94%
22300914,Kang Heejin,AI - Computer Science and Engineering,3,3.68,ECE10002;ECE10005,3.62;3.57,,6,ECE20016;ECE20064,Software Engineering;Image Processing;Integrated Circuits;Robotics,Web Development,no,27,75%,8,3,94%,86%
22100915,Byun Heejin,Computer Science and Electrical Engineering,2,2.56,,,,0,ECE10002;ECE10020,Web Development;Human-Computer Interaction;Artificial Intelligence;Robotics,Mobile Computing,yes,16,88%,3,1,95%,98%
22300916,Park Soyeon,Computer Science and Electrical Engineering,2,3.17,,,,0,ECE10020;ECE10002,Computer Vision;Image Processing;Multimedia Systems;Autonomous Systems,Robotics,no,29,99%,6,10,80%,80%
22200917,Lim Hyunwoo,Electrical Engineering,5,3.55,ECE10020;ECE10005;ECE20016;ECE20057;ECE20065;ECE20006;ECE20061;ECE20066,2.95;2.68;3.94;3.13;3.11;3.76;3.5;3.23,ECE10020;ECE20065;ECE20066,24,ECE30054;ECE30021,Game Development;Image Processing;Mobile Development;Artificial Intelligence,Human-Computer Interaction,yes,36,97%,3,6,88%,79%
22300918,Song Yejin,Computer Science and Electrical Engineering,2,3.61,,,,0,ECE10005;ECE10002;ECE10020,Integrated Circuits;Computer Vision,Security,no,15,96%,4,3,97%,85%
22000919,Lee Mingyu,AI - Computer Science and Engineering,3,3.73,ECE10020;ECE10005;ECE10002,3.69;4.09;2.6,ECE10020,9,ECE20065;ECE20010,Game Development;Mobile Computing,Deep Learning,yes,36,79%,8,5,82%,83%
22200920,Joo Hoseok,Electrical Engineering,6,3.27,ECE10002;ECE10005;ECE10020;ECE20065;ECE20010;ECE20016;ECE20061;ECE20006;ECE30021;ECE30063;ECE30070;ECE30083,3.56;4.17;4.49;3.03;2.97;2.86;3.9;3.66;3.47;4.15;3.8;2.73,ECE10020;ECE20065,36,ECE30018;ECE30086;ECE30040,Multimedia Systems;Mobile Computing;Computer Networks,Medical Imaging,no,35,95%,9,3,98%,91%
21900921,No Areum,Computer Science and Electrical Engineering,6,3.27,ECE10005;ECE10020;ECE20065;ECE20025;ECE20016;ECE20010;ECE20027;ECE20026;ECE20021;ECE20009;ECE30011;ECE30002;ECE30039,3.23;3.21;2.77;3.04;3.11;4.03;3.91;2.83;4.38;3.65;3.78;3.63;3.08,ECE10020;ECE20010;ECE20026;ECE20021,39,ECE30086;ECE30018;ECE30078;ECE30087,Image Processing;Autonomous Systems;Signal Processing;Security,Mobile Development,yes,35,90%,5,5,79%,79%
21900922,Seok Gyuri,Electrical Engineering,3,3.59,ECE10002;ECE10005,3.54;4.2,,6,ECE20057;ECE20065;ECE20064;ECE20010,Sensor Technology;Image Processing,Autonomous Systems,no,28,91%,4,6,97%,85%
22200923,Kang Gyuri,Computer Science and Electrical Engineering,4,3.5,ECE10005;ECE10020;ECE10002;ECE20057;ECE20025;ECE20065;ECE20064,4.02;2.59;3.9;2.55;4.15;3.32;3.05,ECE10020,21,ECE20022;ECE20042,Signal Processing;Multimedia Systems,Signal Processing,no,28,77%,9,6,98%,76%
21900924,Hwang Hoseok,Computer Science,5,3.22,ECE10002;ECE10020;ECE10005;ECE20057;ECE20065;ECE20064;ECE20010;ECE20042;ECE20009;ECE20063;ECE20027,4.14;4.16;3.79;3.29;2.6;3.67;2.67;3.28;4.04;3.25;3.38,ECE10020;ECE20010,33,ECE30012;ECE30002;ECE30070,Medical Imaging;Security;Human-Computer Interaction;Wireless Communication,Web Development,no,38,76%,8,3,82%,82%
22000925,Choi Nari,Computer Science,6,3.9,ECE10020;ECE10005;ECE10002;ECE20010;ECE20025;ECE20065;ECE20026;ECE20042;ECE30030;ECE30051;ECE30008;ECE30011,4.3;3.65;4.14;2.93;4.35;3.47;3.34;2.72;3.09;4.04;3.76;4.03,ECE10020;ECE20010;ECE20026;ECE30008,36,ECE30040;ECE30086;ECE30006;ECE30003,Signal Processing;Deep Learning,Integrated Circuits,yes,29,99%,9,5,92%,77%
22400926,Gu Nari,AI - Computer Science and Engineering,2,2.86,,,,0,ECE10020;ECE10005;ECE10002,Computer Vision;Wireless Communication;Security;Human-Computer Interaction,Multimedia Systems,yes,21,82%,8,3,92%,79%
22100927,Nam Gyuri,Computer Science and Electrical Engineering,6,3.41,ECE10002;ECE10005;ECE10020;ECE20025;ECE20010;ECE20042;ECE20006;ECE20027;ECE20022;ECE30008;ECE30012,3.59;2.69;4.06;3.7;3.13;3.32;3.24;3.04;4.31;3.78;4.04,ECE10020;ECE20010;ECE30008,33,ECE30040;ECE30006;ECE30087;ECE30078,Medical Imaging;Signal Processing;Mobile Computing;Software Engineering,Software Engineering,no,13,80%,9,4,76%,84%
22000928,Nam Minho,AI - Computer Science and Engineering,5,3.75,ECE10002;ECE10020;ECE20057;ECE20064;ECE20016;ECE20063;ECE20027;ECE20009,4.39;2.56;4.39;3.48;3.11;3.97;3.07;3.84,ECE10020,24,ECE30039;ECE30051,Multimedia Systems;Image Processing;Web Development;Game Development,Computer Networks,no,10,94%,6,8,94%,78%
22000929,Hwang Nari,Electrical Engineering,2,3.67,,,,0,ECE10002;ECE10005;ECE10020,Software Engineering;Multimedia Systems;Embedded Systems,Robotics,no,21,78%,4,10,100%,86%
22200930,Seok Heejin,AI - Computer Science and Engineering,6,3.61,ECE10002;ECE10005;ECE10020;ECE20064;ECE20057;ECE20065;ECE20026;ECE20021;ECE20022;ECE20006;ECE30021;ECE30012,2.51;2.65;3.23;2.89;3.29;4.16;3.53;3.84;4.29;3.99;3.92;3.95,ECE10020;ECE20026;ECE20021;ECE30021,36,ECE30018;ECE30087;ECE30003,Human-Computer Interaction;Artificial Intelligence;Security;Game Development,Web Development,yes,28,87%,7,8,81%,89%
22000931,Joo Heejin,Electrical Engineering,6,3.56,ECE10002;ECE10005;ECE20057;ECE20016;ECE20016;ECE20053;ECE20010;ECE20066;ECE30083;ECE30054,4.32;2.84;4.46;2.71;4.27;3.05;3.02;3.76;4.27;4.01,ECE20066,30,ECE30018;ECE30039,Wireless Communication;Robotics;Autonomous Systems,Integrated Circuits,no,11,78%,4,6,81%,94%
22000932,Lee Jihoon,Computer Science and Electrical Engineering,5,4.07,ECE10002;ECE10005;ECE20057;ECE20065;ECE20064;ECE20021;ECE20022,3.68;4.38;4.06;3.49;4.25;4.16;4.06,ECE20021,21,ECE30008;ECE30021;ECE30030,Human-Computer Interaction;Artificial Intelligence;Deep Learning,Autonomous Systems,no,7,75%,7,2,83%,77%
22400933,Yoon Kyungsoo,Electrical Engineering,3,3.17,ECE10005;ECE10020,4.16;2.67,ECE10020,6,ECE20010;ECE20065,Mobile Computing;Integrated Circuits;Human-Computer Interaction,Game Development,yes,21,89%,3,1,89%,82%
21900934,Park Jisoo,Electrical Engineering,2,3.62,,,,0,ECE10002;ECE10020,Embedded Systems;Autonomous Systems;Mobile Development;Computer Networks,Mobile Development,yes,29,78%,5,6,80%,83%
22100935,Choi Jinyoung,Computer Science,2,2.74,,,,0,ECE10020;ECE10002,Sensor Technology;Medical Imaging,Embedded Systems,yes,39,75%,8,1,78%,90%
22400936,Nam Harin,Electrical Engineering,6,3.6,ECE10020;ECE10002;ECE10005;ECE20064;ECE20010;ECE20016;ECE20022;ECE20053;ECE30039;ECE30070;ECE30063;ECE30051,3.15;4.11;4.04;3.76;3.21;2.85;3.92;2.75;2.94;3.28;3.37;3.51,ECE10020,36,ECE30086;ECE30055;ECE30052,Mobile Computing;Computer Networks;Artificial Intelligence,Computer Vision,no,37,94%,6,5,78%,77%
22100937,Gu Nari,AI - Computer Science and Engineering,6,3.79,ECE10002;ECE10020;ECE10005;ECE20025;ECE20057;ECE20064;ECE20026;ECE20006;ECE20009;ECE30008;ECE30021,3.25;2.57;3.52;4.36;4.01;2.76;4.04;4.35;3.92;3.86;2.57,ECE10020;ECE20026;ECE30008;ECE30021,33,ECE30040;ECE30078;ECE30003,Multimedia Systems;Security;Computer Networks;Integrated Circuits,Medical Imaging,no,40,83%,9,6,89%,88%
21900938,Shin Sungmin,Electrical Engineering,5,3.47,ECE10005;ECE10020;ECE10002;ECE20064;ECE20016;ECE20010;ECE20066;ECE20022;ECE20053;ECE20010,2.93;2.99;4.1;3.35;4.34;3.49;3.77;4.14;3.82;2.58,ECE10020;ECE20066,30,ECE30021;ECE30054;ECE30083;ECE30070,Computer Networks;Software Engineering;Computer Vision;Web Development,Security,no,12,81%,5,3,91%,78%
21900939,Baek Soyeon,Computer Science and Electrical Engineering,6,3.32,ECE10020;ECE10002;ECE10005;ECE20065;ECE20025;ECE20057;ECE20026;ECE20009;ECE20063;ECE20042;ECE30002;ECE30011;ECE30012;ECE30030,3.94;4.38;3.32;2.81;3.19;2.76;2.79;3.42;3.91;4.1;4.12;3.47;3.69;4.18,ECE10020;ECE20026,42,ECE30086;ECE30003;ECE30040;ECE30006,Sensor Technology;Artificial Intelligence,Signal Processing,yes,23,98%,4,7,75%,99%
